BASEALALAÚ	-60.520	-0.859
    25    11  2007      297.000000
    26    11  2007      293.000000
    27    11  2007      293.000000
    28    11  2007      296.000000
    29    11  2007      297.000000
    30    11  2007      297.000000
     1    12  2007      302.000000
     2    12  2007      330.000000
     3    12  2007      348.000000
     4    12  2007      358.000000
     5    12  2007      372.000000
     6    12  2007      383.000000
     7    12  2007      397.000000
     8    12  2007      393.000000
     9    12  2007      389.000000
    10    12  2007      390.000000
    11    12  2007      398.000000
    12    12  2007      386.000000
    13    12  2007      342.000000
    14    12  2007      320.000000
    15    12  2007      345.000000
    16    12  2007      349.000000
    17    12  2007      352.000000
    18    12  2007      332.000000
    19    12  2007      333.000000
    20    12  2007      340.000000
    21    12  2007      337.000000
    22    12  2007      331.000000
    23    12  2007      335.000000
    24    12  2007      332.000000
    25    12  2007      322.000000
    26    12  2007      317.000000
    27    12  2007      313.000000
    28    12  2007      311.000000
    29    12  2007      315.000000
    30    12  2007      352.000000
    31    12  2007      369.000000
     1     1  2008      355.000000
     2     1  2008      351.000000
     3     1  2008      352.000000
     4     1  2008      345.000000
     5     1  2008      337.000000
     6     1  2008      328.000000
     7     1  2008      322.000000
     8     1  2008      325.000000
     9     1  2008      319.000000
    10     1  2008      313.000000
    11     1  2008      308.000000
    12     1  2008      303.000000
    13     1  2008      298.000000
    14     1  2008      300.000000
    15     1  2008      307.000000
    16     1  2008      309.000000
    17     1  2008      305.000000
    18     1  2008      303.000000
    19     1  2008      307.000000
    20     1  2008      308.000000
    21     1  2008      331.000000
    22     1  2008      327.000000
    23     1  2008      321.000000
    24     1  2008      316.000000
    25     1  2008      291.000000
    26     1  2008      281.000000
    27     1  2008      280.000000
    28     1  2008      277.000000
    29     1  2008      281.000000
    30     1  2008      269.000000
    31     1  2008      265.000000
     1     2  2008      264.000000
     2     2  2008      260.000000
     3     2  2008      259.000000
     4     2  2008      257.000000
     5     2  2008      255.000000
     6     2  2008      256.000000
     7     2  2008      261.000000
     8     2  2008      277.000000
     9     2  2008      272.000000
    10     2  2008      283.000000
    11     2  2008      289.000000
    12     2  2008      293.000000
    13     2  2008      296.000000
    14     2  2008      293.000000
    15     2  2008      289.000000
    16     2  2008      285.000000
    17     2  2008      281.000000
    18     2  2008      270.000000
    19     2  2008      275.000000
    20     2  2008      289.000000
    21     2  2008      331.000000
    22     2  2008      330.000000
    23     2  2008      320.000000
    24     2  2008      309.000000
    25     2  2008      305.000000
    26     2  2008      302.000000
    27     2  2008      302.000000
    28     2  2008      296.000000
    29     2  2008      281.000000
     1     3  2008      269.000000
     2     3  2008      266.000000
     3     3  2008      266.000000
     4     3  2008      263.000000
     5     3  2008      285.000000
     6     3  2008      300.000000
     7     3  2008      306.000000
     8     3  2008      353.000000
     9     3  2008      345.000000
    10     3  2008      331.000000
    11     3  2008      338.000000
    12     3  2008      348.000000
    13     3  2008      356.000000
    14     3  2008      355.000000
    15     3  2008      352.000000
    16     3  2008      359.000000
    17     3  2008      356.000000
    18     3  2008      339.000000
    19     3  2008      335.000000
    20     3  2008      326.000000
    21     3  2008      297.000000
    22     3  2008      292.000000
    23     3  2008      279.000000
    24     3  2008      273.000000
    25     3  2008      269.000000
    26     3  2008      261.000000
    27     3  2008      265.000000
    28     3  2008      269.000000
    29     3  2008      262.000000
    30     3  2008      255.000000
    31     3  2008      251.000000
     1     4  2008      252.000000
     2     4  2008      253.000000
     3     4  2008      247.000000
     4     4  2008      243.000000
     5     4  2008      239.000000
     6     4  2008      243.000000
     7     4  2008      252.000000
     8     4  2008      260.000000
     9     4  2008      254.000000
    10     4  2008      262.000000
    11     4  2008      274.000000
    12     4  2008      277.000000
    13     4  2008      322.000000
    14     4  2008      357.000000
    15     4  2008      344.000000
    16     4  2008      328.000000
    17     4  2008      303.000000
    18     4  2008      306.000000
    19     4  2008      387.000000
    20     4  2008      483.000000
    21     4  2008      483.000000
    22     4  2008      470.000000
    23     4  2008      457.000000
    24     4  2008      443.000000
    25     4  2008      387.000000
    26     4  2008      377.000000
    27     4  2008      303.000000
    28     4  2008      313.000000
    29     4  2008      332.000000
    30     4  2008      339.000000
     1     5  2008      377.000000
     2     5  2008      380.000000
     3     5  2008      384.000000
     4     5  2008      537.000000
     5     5  2008      545.000000
     6     5  2008      573.000000
     7     5  2008      577.000000
     8     5  2008      581.000000
     9     5  2008      596.000000
    10     5  2008      626.000000
    11     5  2008      595.000000
    12     5  2008      522.000000
    13     5  2008      491.000000
    14     5  2008      494.000000
    15     5  2008      591.000000
    16     5  2008      595.000000
    17     5  2008      522.000000
    18     5  2008      527.000000
    19     5  2008      534.000000
    20     5  2008      527.000000
    21     5  2008      528.000000
    22     5  2008      573.000000
    23     5  2008      589.000000
    24     5  2008      628.000000
    25     5  2008      693.000000
    26     5  2008      715.000000
    27     5  2008      739.000000
    28     5  2008      760.000000
    29     5  2008      738.000000
    30     5  2008      711.000000
    31     5  2008      744.000000
     1     6  2008      633.000000
     2     6  2008      630.000000
     3     6  2008      664.000000
     4     6  2008      694.000000
     5     6  2008      704.000000
     6     6  2008      695.000000
     7     6  2008      691.000000
     8     6  2008      695.000000
     9     6  2008      687.000000
    10     6  2008      677.000000
    11     6  2008      654.000000
    12     6  2008      669.000000
    13     6  2008      677.000000
    14     6  2008      700.000000
    15     6  2008      744.000000
    16     6  2008      764.000000
    17     6  2008      782.000000
    18     6  2008      768.000000
    19     6  2008      742.000000
    20     6  2008      725.000000
    21     6  2008      700.000000
    22     6  2008      688.000000
    23     6  2008      638.000000
    24     6  2008      564.000000
    25     6  2008      526.000000
    26     6  2008      526.000000
    27     6  2008      525.000000
    28     6  2008      525.000000
    29     6  2008      529.000000
    30     6  2008      525.000000
     1     7  2008      524.000000
     2     7  2008      527.000000
     3     7  2008      518.000000
     4     7  2008      500.000000
     5     7  2008      518.000000
     6     7  2008      573.000000
     7     7  2008      594.000000
     8     7  2008      589.000000
     9     7  2008      572.000000
    10     7  2008      545.000000
    11     7  2008      540.000000
    12     7  2008      577.000000
    13     7  2008      607.000000
    14     7  2008      642.000000
    15     7  2008      633.000000
    16     7  2008      604.000000
    17     7  2008      595.000000
    18     7  2008      591.000000
    19     7  2008      619.000000
    20     7  2008      625.000000
    21     7  2008      629.000000
    22     7  2008      628.000000
    23     7  2008      597.000000
    24     7  2008      575.000000
    25     7  2008      563.000000
    26     7  2008      521.000000
    27     7  2008      546.000000
    28     7  2008      564.000000
    29     7  2008      572.000000
    30     7  2008      577.000000
    31     7  2008      589.000000
     1     8  2008      606.000000
     2     8  2008      552.000000
     3     8  2008      493.000000
     4     8  2008      494.000000
     5     8  2008      461.000000
     6     8  2008      455.000000
     7     8  2008      455.000000
     8     8  2008      455.000000
     9     8  2008      446.000000
    10     8  2008      443.000000
    11     8  2008      431.000000
    12     8  2008      435.000000
    13     8  2008      439.000000
    14     8  2008      435.000000
    15     8  2008      435.000000
    16     8  2008      429.000000
    17     8  2008      425.000000
    18     8  2008      421.000000
    19     8  2008      417.000000
    20     8  2008      413.000000
    21     8  2008      409.000000
    22     8  2008      405.000000
    23     8  2008      406.000000
    24     8  2008      429.000000
    25     8  2008      441.000000
    26     8  2008      441.000000
    27     8  2008      447.000000
    28     8  2008      452.000000
    29     8  2008      466.000000
    30     8  2008      506.000000
    31     8  2008      500.000000
     1     9  2008      497.000000
     2     9  2008      493.000000
     3     9  2008      476.000000
     4     9  2008      402.000000
     5     9  2008      400.000000
     6     9  2008      395.000000
     7     9  2008      387.000000
     8     9  2008      383.000000
     9     9  2008      373.000000
    10     9  2008      369.000000
    11     9  2008      383.000000
    12     9  2008      387.000000
    13     9  2008      389.000000
    14     9  2008      389.000000
    15     9  2008      386.000000
    16     9  2008      381.000000
    17     9  2008      371.000000
    18     9  2008      381.000000
    19     9  2008      389.000000
    20     9  2008      393.000000
    21     9  2008      385.000000
    22     9  2008      369.000000
    23     9  2008      359.000000
    24     9  2008      366.000000
    25     9  2008      385.000000
    26     9  2008      398.000000
    27     9  2008      400.000000
    28     9  2008      404.000000
    29     9  2008      411.000000
    30     9  2008      397.000000
     1    10  2008      393.000000
     2    10  2008      357.000000
     3    10  2008      352.000000
     4    10  2008      351.000000
     5    10  2008      350.000000
     6    10  2008      344.000000
     7    10  2008      339.000000
     8    10  2008      380.000000
     9    10  2008      395.000000
    10    10  2008      390.000000
    11    10  2008      356.000000
    12    10  2008      350.000000
    13    10  2008      350.000000
    14    10  2008      358.000000
    15    10  2008      362.000000
    16    10  2008      357.000000
    17    10  2008      356.000000
    18    10  2008      355.000000
    19    10  2008      351.000000
    20    10  2008      347.000000
    21    10  2008      362.000000
    22    10  2008      354.000000
    23    10  2008      349.000000
    24    10  2008      345.000000
    25    10  2008      341.000000
    26    10  2008      337.000000
    27    10  2008      342.000000
    28    10  2008      351.000000
    29    10  2008      344.000000
    30    10  2008      338.000000
    31    10  2008      325.000000
     1    11  2008      327.000000
     2    11  2008      330.000000
     3    11  2008      335.000000
     4    11  2008      343.000000
     5    11  2008      329.000000
     6    11  2008      337.000000
     7    11  2008      353.000000
     8    11  2008      347.000000
     9    11  2008      340.000000
    10    11  2008      323.000000
    11    11  2008      319.000000
    12    11  2008      323.000000
    13    11  2008      339.000000
    14    11  2008      356.000000
    15    11  2008      360.000000
    16    11  2008      358.000000
    17    11  2008      347.000000
    18    11  2008      341.000000
    19    11  2008      335.000000
    20    11  2008      328.000000
    21    11  2008      339.000000
    22    11  2008      350.000000
    23    11  2008      343.000000
    24    11  2008      329.000000
    25    11  2008      324.000000
    26    11  2008      332.000000
    27    11  2008      333.000000
    28    11  2008      322.000000
    29    11  2008      312.000000
    30    11  2008      305.000000
     1    12  2008      302.000000
     2    12  2008      300.000000
     3    12  2008      300.000000
     4    12  2008      344.000000
     5    12  2008      425.000000
     6    12  2008      418.000000
     7    12  2008      408.000000
     8    12  2008      395.000000
     9    12  2008      384.000000
    10    12  2008      376.000000
    11    12  2008      365.000000
    12    12  2008      355.000000
    13    12  2008      347.000000
    14    12  2008      404.000000
    15    12  2008      393.000000
    16    12  2008      393.000000
    17    12  2008      389.000000
    18    12  2008      378.000000
    19    12  2008      369.000000
    20    12  2008      445.000000
    21    12  2008      449.000000
    22    12  2008      437.000000
    23    12  2008      415.000000
    24    12  2008      397.000000
    25    12  2008      398.000000
    26    12  2008      403.000000
    27    12  2008      405.000000
    28    12  2008      403.000000
    29    12  2008      406.000000
    30    12  2008      424.000000
    31    12  2008      435.000000
     1     1  2009      408.000000
     2     1  2009      411.000000
     3     1  2009      419.000000
     4     1  2009      394.000000
     5     1  2009      379.000000
     6     1  2009      438.000000
     7     1  2009      468.000000
     8     1  2009      458.000000
     9     1  2009      430.000000
    10     1  2009      429.000000
    11     1  2009      418.000000
    12     1  2009      408.000000
    13     1  2009      396.000000
    14     1  2009      390.000000
    15     1  2009      365.000000
    16     1  2009      353.000000
    17     1  2009      347.000000
    18     1  2009      350.000000
    19     1  2009      350.000000
    20     1  2009      358.000000
    21     1  2009      369.000000
    22     1  2009      455.000000
    23     1  2009      514.000000
    24     1  2009      487.000000
    25     1  2009      459.000000
    26     1  2009      394.000000
    27     1  2009      386.000000
    28     1  2009      365.000000
    29     1  2009      374.000000
    30     1  2009      403.000000
    31     1  2009      462.000000
     1     2  2009      467.000000
     2     2  2009      488.000000
     3     2  2009      534.000000
     4     2  2009      525.000000
     5     2  2009      522.000000
     6     2  2009      508.000000
     7     2  2009      461.000000
     8     2  2009      457.000000
     9     2  2009      453.000000
    10     2  2009      472.000000
    11     2  2009      456.000000
    12     2  2009      426.000000
    13     2  2009      395.000000
    14     2  2009      387.000000
    15     2  2009      373.000000
    16     2  2009      369.000000
    17     2  2009      363.000000
    18     2  2009      393.000000
    19     2  2009      390.000000
    20     2  2009      386.000000
    21     2  2009      375.000000
    22     2  2009      365.000000
    23     2  2009      358.000000
    24     2  2009      351.000000
    25     2  2009      357.000000
    26     2  2009      369.000000
    27     2  2009      415.000000
    28     2  2009      391.000000
     1     3  2009      376.000000
     2     3  2009      370.000000
     3     3  2009      369.000000
     4     3  2009      363.000000
     5     3  2009      355.000000
     6     3  2009      355.000000
     7     3  2009      369.000000
     8     3  2009      380.000000
     9     3  2009      388.000000
    10     3  2009      389.000000
    11     3  2009      378.000000
    12     3  2009      357.000000
    13     3  2009      341.000000
    14     3  2009      330.000000
    15     3  2009      324.000000
    16     3  2009      344.000000
    17     3  2009      369.000000
    18     3  2009      362.000000
    19     3  2009      348.000000
    20     3  2009      336.000000
    21     3  2009      332.000000
    22     3  2009      327.000000
    23     3  2009      322.000000
    24     3  2009      329.000000
    25     3  2009      481.000000
    26     3  2009      494.000000
    27     3  2009      538.000000
    28     3  2009      556.000000
    29     3  2009      419.000000
    30     3  2009      422.000000
    31     3  2009      408.000000
     1     4  2009      394.000000
     2     4  2009      422.000000
     3     4  2009      475.000000
     4     4  2009      478.000000
     5     4  2009      485.000000
     6     4  2009      512.000000
     7     4  2009      515.000000
     8     4  2009      433.000000
     9     4  2009      433.000000
    10     4  2009      403.000000
    11     4  2009      395.000000
    12     4  2009      388.000000
    13     4  2009      383.000000
    14     4  2009      379.000000
    15     4  2009      375.000000
    16     4  2009      367.000000
    17     4  2009      363.000000
    18     4  2009      359.000000
    19     4  2009      355.000000
    20     4  2009      486.000000
    21     4  2009      473.000000
    22     4  2009      449.000000
    23     4  2009      396.000000
    24     4  2009      391.000000
    25     4  2009      382.000000
    26     4  2009      370.000000
    27     4  2009      363.000000
    28     4  2009      359.000000
    29     4  2009      355.000000
    30     4  2009      349.000000
     1     5  2009      341.000000
     2     5  2009      337.000000
     3     5  2009      332.000000
     4     5  2009      347.000000
     5     5  2009      364.000000
     6     5  2009      372.000000
     7     5  2009      378.000000
     8     5  2009      388.000000
     9     5  2009      396.000000
    10     5  2009      315.000000
    11     5  2009      329.000000
    12     5  2009      325.000000
    13     5  2009      321.000000
    14     5  2009      317.000000
    15     5  2009      313.000000
    16     5  2009      319.000000
    17     5  2009      315.000000
    18     5  2009      311.000000
    19     5  2009      307.000000
    20     5  2009      303.000000
    21     5  2009      406.000000
    22     5  2009      413.000000
    23     5  2009      421.000000
    24     5  2009      439.000000
    25     5  2009      443.000000
    26     5  2009      394.000000
    27     5  2009      383.000000
    28     5  2009      394.000000
    29     5  2009      383.000000
    30     5  2009      367.000000
    31     5  2009      359.000000
     1     6  2009      363.000000
     2     6  2009      373.000000
     3     6  2009      388.000000
     4     6  2009      305.000000
     5     6  2009      309.000000
     6     6  2009      334.000000
     7     6  2009      472.000000
     8     6  2009      494.000000
     9     6  2009      639.000000
    10     6  2009      684.000000
    11     6  2009      705.000000
    12     6  2009      710.000000
    13     6  2009      724.000000
    14     6  2009      748.000000
    15     6  2009      768.000000
    16     6  2009      779.000000
    17     6  2009      792.000000
    18     6  2009      797.000000
    19     6  2009      793.000000
    20     6  2009      785.000000
    21     6  2009      776.000000
    22     6  2009      696.000000
    23     6  2009      594.000000
    24     6  2009      509.000000
    25     6  2009      505.000000
    26     6  2009      494.000000
    27     6  2009      497.000000
    28     6  2009      472.000000
    29     6  2009      479.000000
    30     6  2009      512.000000
     1     7  2009      520.000000
     2     7  2009      549.000000
     3     7  2009      560.000000
     4     7  2009      591.000000
     5     7  2009      625.000000
     6     7  2009      628.000000
     7     7  2009      625.000000
     8     7  2009      629.000000
     9     7  2009      573.000000
    10     7  2009      494.000000
    11     7  2009      474.000000
    12     7  2009      431.000000
    13     7  2009      424.000000
    14     7  2009      454.000000
    15     7  2009      460.000000
    16     7  2009      461.000000
    17     7  2009      465.000000
    18     7  2009      468.000000
    19     7  2009      452.000000
    20     7  2009      439.000000
    21     7  2009      422.000000
    22     7  2009      417.000000
    23     7  2009      413.000000
    24     7  2009      409.000000
    25     7  2009      397.000000
    26     7  2009      387.000000
    27     7  2009      383.000000
    28     7  2009      383.000000
    29     7  2009      383.000000
    30     7  2009      397.000000
    31     7  2009      383.000000
     1     8  2009      398.000000
     2     8  2009      389.000000
     3     8  2009      383.000000
     4     8  2009      383.000000
     5     8  2009      379.000000
     6     8  2009      372.000000
     7     8  2009      363.000000
     8     8  2009      357.000000
     9     8  2009      353.000000
    10     8  2009      355.000000
    11     8  2009      359.000000
    12     8  2009      360.000000
    13     8  2009      357.000000
    14     8  2009      350.000000
    15     8  2009      351.000000
    16     8  2009      347.000000
    17     8  2009      354.000000
    18     8  2009      355.000000
    19     8  2009      339.000000
    20     8  2009      335.000000
    21     8  2009      329.000000
    22     8  2009      325.000000
    23     8  2009      321.000000
    24     8  2009      317.000000
    25     8  2009      316.000000
    26     8  2009      311.000000
    27     8  2009      307.000000
    28     8  2009      303.000000
    29     8  2009      304.000000
    30     8  2009      309.000000
    31     8  2009      307.000000
     1     9  2009      339.000000
     2     9  2009      333.000000
     3     9  2009      318.000000
     4     9  2009      313.000000
     5     9  2009      310.000000
     6     9  2009      307.000000
     7     9  2009      297.000000
     8     9  2009      289.000000
     9     9  2009      287.000000
    10     9  2009      283.000000
    11     9  2009      279.000000
    12     9  2009      275.000000
    13     9  2009      271.000000
    14     9  2009      267.000000
    15     9  2009      263.000000
    16     9  2009      259.000000
    17     9  2009      262.000000
    18     9  2009      268.000000
    19     9  2009      284.000000
    20     9  2009      296.000000
    21     9  2009      319.000000
    22     9  2009      322.000000
    23     9  2009      296.000000
    24     9  2009      291.000000
    25     9  2009      287.000000
    26     9  2009      283.000000
    27     9  2009      279.000000
    28     9  2009      275.000000
    29     9  2009      269.000000
    30     9  2009      265.000000
     1    10  2009      261.000000
     2    10  2009      257.000000
     3    10  2009      254.000000
     4    10  2009      248.000000
     5    10  2009      240.000000
     6    10  2009      235.000000
     7    10  2009      230.000000
     8    10  2009      224.000000
     9    10  2009      225.000000
    10    10  2009      245.000000
    11    10  2009      265.000000
    12    10  2009      281.000000
    13    10  2009      282.000000
    14    10  2009      277.000000
    15    10  2009      273.000000
    16    10  2009      260.000000
    17    10  2009      262.000000
    18    10  2009      261.000000
    19    10  2009      261.000000
    20    10  2009      262.000000
    21    10  2009      249.000000
    22    10  2009      277.000000
    23    10  2009      274.000000
    24    10  2009      271.000000
    25    10  2009      265.000000
    26    10  2009      253.000000
    27    10  2009      247.000000
    28    10  2009      242.000000
    29    10  2009      238.000000
    30    10  2009      238.000000
    31    10  2009      250.000000
     1    11  2009      246.000000
     2    11  2009      249.000000
     3    11  2009      260.000000
     4    11  2009      259.000000
     5    11  2009      255.000000
     6    11  2009      261.000000
     7    11  2009      263.000000
     8    11  2009      270.000000
     9    11  2009      255.000000
    10    11  2009      251.000000
    11    11  2009      247.000000
    12    11  2009      243.000000
    13    11  2009      238.000000
    14    11  2009      234.000000
    15    11  2009      231.000000
    16    11  2009      241.000000
    17    11  2009      254.000000
    18    11  2009      264.000000
    19    11  2009      255.000000
    20    11  2009      249.000000
    21    11  2009      244.000000
    22    11  2009      239.000000
    23    11  2009      231.000000
    24    11  2009      227.000000
    25    11  2009      225.000000
    26    11  2009      220.000000
    27    11  2009      217.000000
    28    11  2009      213.000000
    29    11  2009      209.000000
    30    11  2009      203.000000
     1    12  2009      204.000000
     2    12  2009      202.000000
     3    12  2009      200.000000
     4    12  2009      196.000000
     5    12  2009      192.000000
     6    12  2009      186.000000
     7    12  2009      181.000000
     8    12  2009      182.000000
     9    12  2009      191.000000
    10    12  2009      196.000000
    11    12  2009      195.000000
    12    12  2009      195.000000
    13    12  2009      186.000000
    14    12  2009      192.000000
    15    12  2009      191.000000
    16    12  2009      189.000000
    17    12  2009      189.000000
    18    12  2009      189.000000
    19    12  2009      189.000000
    20    12  2009      187.000000
    21    12  2009      187.000000
    22    12  2009      187.000000
    23    12  2009      187.000000
    24    12  2009      175.000000
    25    12  2009      177.000000
    26    12  2009      177.000000
    27    12  2009      181.000000
    28    12  2009      181.000000
    29    12  2009      181.000000
    30    12  2009      181.000000
    31    12  2009      181.000000
     1     1  2010      179.000000
     2     1  2010      177.000000
     3     1  2010      177.000000
     4     1  2010      177.000000
     5     1  2010      177.000000
     6     1  2010      178.000000
     7     1  2010      179.000000
     8     1  2010      177.000000
     9     1  2010      177.000000
    10     1  2010      181.000000
    11     1  2010      181.000000
    12     1  2010      181.000000
    13     1  2010      181.000000
    14     1  2010      181.000000
    15     1  2010      181.000000
    16     1  2010      181.000000
    17     1  2010      181.000000
    18     1  2010      184.000000
    19     1  2010      185.000000
    20     1  2010      182.000000
    21     1  2010      181.000000
    22     1  2010      181.000000
    23     1  2010      182.000000
    24     1  2010      181.000000
    25     1  2010      180.000000
    26     1  2010      179.000000
    27     1  2010      176.000000
    28     1  2010      176.000000
    29     1  2010      174.000000
    30     1  2010      172.000000
    31     1  2010      172.000000
     1     2  2010      176.000000
     2     2  2010      172.000000
     3     2  2010      170.000000
     4     2  2010      172.000000
     5     2  2010      192.000000
     6     2  2010      253.000000
     7     2  2010      242.000000
     8     2  2010      244.000000
     9     2  2010      244.000000
    10     2  2010      285.000000
    11     2  2010      284.000000
    12     2  2010      284.000000
    13     2  2010      254.000000
    14     2  2010      240.000000
    15     2  2010      232.000000
    16     2  2010      224.000000
    17     2  2010      221.000000
    18     2  2010      209.000000
    19     2  2010      209.000000
    20     2  2010      208.000000
    21     2  2010      197.000000
    22     2  2010      197.000000
    23     2  2010      197.000000
    24     2  2010      248.000000
    25     2  2010      249.000000
    26     2  2010      240.000000
    27     2  2010      240.000000
    28     2  2010      231.000000
     1     3  2010      250.000000
     2     3  2010      259.000000
     3     3  2010      256.000000
     4     3  2010      243.000000
     5     3  2010      248.000000
     6     3  2010      238.000000
     7     3  2010      261.000000
     8     3  2010      326.000000
     9     3  2010      319.000000
    10     3  2010      296.000000
    11     3  2010      280.000000
    12     3  2010      275.000000
    13     3  2010      270.000000
    14     3  2010      259.000000
    15     3  2010      253.000000
    16     3  2010      246.000000
    17     3  2010      241.000000
    18     3  2010      240.000000
    19     3  2010      243.000000
    20     3  2010      245.000000
    21     3  2010      238.000000
    22     3  2010      247.000000
    23     3  2010      249.000000
    24     3  2010      245.000000
    25     3  2010      241.000000
    26     3  2010      237.000000
    27     3  2010      229.000000
    28     3  2010      228.000000
    29     3  2010      249.000000
    30     3  2010      257.000000
    31     3  2010      269.000000
     1     4  2010      295.000000
     2     4  2010      335.000000
     3     4  2010      317.000000
     4     4  2010      340.000000
     5     4  2010      386.000000
     6     4  2010      395.000000
     7     4  2010      419.000000
     8     4  2010      440.000000
     9     4  2010      429.000000
    10     4  2010      386.000000
    11     4  2010      404.000000
    12     4  2010      403.000000
    13     4  2010      407.000000
    14     4  2010      398.000000
    15     4  2010      394.000000
    16     4  2010      400.000000
    17     4  2010      412.000000
    18     4  2010      433.000000
    19     4  2010      442.000000
    20     4  2010      429.000000
    21     4  2010      419.000000
    22     4  2010      415.000000
    23     4  2010      412.000000
    24     4  2010      416.000000
    25     4  2010      467.000000
    26     4  2010      477.000000
    27     4  2010      481.000000
    28     4  2010      514.000000
    29     4  2010      614.000000
    30     4  2010      691.000000
     1     5  2010      733.000000
     2     5  2010      762.000000
     3     5  2010      765.000000
     4     5  2010      757.000000
     5     5  2010      751.000000
     6     5  2010      757.000000
     7     5  2010      763.000000
     8     5  2010      717.000000
     9     5  2010      639.000000
    10     5  2010      593.000000
    11     5  2010      524.000000
    12     5  2010      539.000000
    13     5  2010      564.000000
    14     5  2010      622.000000
    15     5  2010      633.000000
    16     5  2010      642.000000
    17     5  2010      651.000000
    18     5  2010      662.000000
    19     5  2010      671.000000
    20     5  2010      713.000000
    21     5  2010      740.000000
    22     5  2010      717.000000
    23     5  2010      700.000000
    24     5  2010      635.000000
    25     5  2010      574.000000
    26     5  2010      572.000000
    27     5  2010      569.000000
    28     5  2010      559.000000
    29     5  2010      564.000000
    30     5  2010      581.000000
    31     5  2010      588.000000
     1     6  2010      626.000000
     2     6  2010      569.000000
     3     6  2010      559.000000
     4     6  2010      558.000000
     5     6  2010      575.000000
     6     6  2010      577.000000
     7     6  2010      571.000000
     8     6  2010      573.000000
     9     6  2010      577.000000
    10     6  2010      585.000000
    11     6  2010      563.000000
    12     6  2010      525.000000
    13     6  2010      509.000000
    14     6  2010      486.000000
    15     6  2010      534.000000
    16     6  2010      546.000000
    17     6  2010      572.000000
    18     6  2010      615.000000
    19     6  2010      685.000000
    20     6  2010      727.000000
    21     6  2010      719.000000
    22     6  2010      711.000000
    23     6  2010      688.000000
    24     6  2010      679.000000
    25     6  2010      603.000000
    26     6  2010      539.000000
    27     6  2010      479.000000
    28     6  2010      475.000000
    29     6  2010      474.000000
    30     6  2010      479.000000
     1     7  2010      456.000000
     2     7  2010      489.000000
     3     7  2010      509.000000
     4     7  2010      524.000000
     5     7  2010      605.000000
     6     7  2010      624.000000
     7     7  2010      628.000000
     8     7  2010      640.000000
     9     7  2010      769.000000
    10     7  2010      722.000000
    11     7  2010      659.000000
    12     7  2010      596.000000
    13     7  2010      569.000000
    14     7  2010      488.000000
    15     7  2010      494.000000
    16     7  2010      487.000000
    17     7  2010      492.000000
    18     7  2010      491.000000
    19     7  2010      486.000000
    20     7  2010      511.000000
    21     7  2010      489.000000
    22     7  2010      474.000000
    23     7  2010      439.000000
    24     7  2010      441.000000
    25     7  2010      445.000000
    26     7  2010      482.000000
    27     7  2010      485.000000
    28     7  2010      503.000000
    29     7  2010      510.000000
    30     7  2010      512.000000
    31     7  2010      489.000000
     1     8  2010      473.000000
     2     8  2010      468.000000
     3     8  2010      461.000000
     4     8  2010      469.000000
     5     8  2010      458.000000
     6     8  2010      457.000000
     7     8  2010      450.000000
     8     8  2010      445.000000
     9     8  2010      442.000000
    10     8  2010      447.000000
    11     8  2010      441.000000
    12     8  2010      444.000000
    13     8  2010      439.000000
    14     8  2010      442.000000
    15     8  2010      440.000000
    16     8  2010      439.000000
    17     8  2010      433.000000
    18     8  2010      441.000000
    19     8  2010      447.000000
    20     8  2010      466.000000
    21     8  2010      469.000000
    22     8  2010      471.000000
    23     8  2010      462.000000
    24     8  2010      457.000000
    25     8  2010      486.000000
    26     8  2010      479.000000
    27     8  2010      459.000000
    28     8  2010      443.000000
    29     8  2010      430.000000
    30     8  2010      405.000000
    31     8  2010      388.000000
     1     9  2010      389.000000
     2     9  2010      385.000000
     3     9  2010      381.000000
     4     9  2010      385.000000
     5     9  2010      381.000000
     6     9  2010      374.000000
     7     9  2010      366.000000
     8     9  2010      360.000000
     9     9  2010      362.000000
    10     9  2010      371.000000
    11     9  2010      375.000000
    12     9  2010      388.000000
    13     9  2010      393.000000
    14     9  2010      388.000000
    15     9  2010      380.000000
    16     9  2010      372.000000
    17     9  2010      365.000000
    18     9  2010      357.000000
    19     9  2010      349.000000
    20     9  2010      344.000000
    21     9  2010      344.000000
    22     9  2010      341.000000
    23     9  2010      348.000000
    24     9  2010      353.000000
    25     9  2010      349.000000
    26     9  2010      343.000000
    27     9  2010      338.000000
    28     9  2010      333.000000
    29     9  2010      329.000000
    30     9  2010      333.000000
     1    10  2010      332.000000
     2    10  2010      327.000000
     3    10  2010      322.000000
     4    10  2010      316.000000
     5    10  2010      309.000000
     6    10  2010      307.000000
     7    10  2010      305.000000
     8    10  2010      310.000000
     9    10  2010      324.000000
    10    10  2010      314.000000
    11    10  2010      304.000000
    12    10  2010      297.000000
    13    10  2010      296.000000
    14    10  2010      296.000000
    15    10  2010      296.000000
    16    10  2010      298.000000
    17    10  2010      298.000000
    18    10  2010      295.000000
    19    10  2010      289.000000
    20    10  2010      285.000000
    21    10  2010      278.000000
    22    10  2010      272.000000
    23    10  2010      269.000000
    24    10  2010      258.000000
    25    10  2010      252.000000
    26    10  2010      255.000000
    27    10  2010      259.000000
    28    10  2010      261.000000
    29    10  2010      258.000000
    30    10  2010      254.000000
    31    10  2010      241.000000
     1    11  2010      222.000000
     2    11  2010      206.000000
     3    11  2010      205.000000
